board_id,office_code,represented_body,display_name,short_name,boundary_regime,ward_id,official_geographic_name,city_boundary_regime,city_wards,source_authority,source_url,source_date
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2014,10,,toronto_council_44_wards,13;14;18,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2014,11,,toronto_council_44_wards,26;29;30;31;32;33;34,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2014,12,,toronto_council_44_wards,35;36;38;43,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
viamonde,5,conseil_scolaire_viamonde,Conseil scolaire Viamonde,Viamonde,viamonde-trustee-wards-2014,2,Est,toronto_council_44_wards,8;9;10;12;15;16;23;24;25;26;33;34;35;36;37;38;39;40;41;42;43;44,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
viamonde,5,conseil_scolaire_viamonde,Conseil scolaire Viamonde,Viamonde,viamonde-trustee-wards-2014,3,Centre,toronto_council_44_wards,20;21;22;27;28;29;30;31;32,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
viamonde,5,conseil_scolaire_viamonde,Conseil scolaire Viamonde,Viamonde,viamonde-trustee-wards-2014,4,Ouest,toronto_council_44_wards,1;2;3;4;5;6;7;11;13;14;17;18;19,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
monavenir,6,conseil_scolaire_catholique_monavenir,Conseil scolaire catholique MonAvenir,MonAvenir,monavenir-trustee-wards-2014,3,,toronto_council_44_wards,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;27;28,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
monavenir,6,conseil_scolaire_catholique_monavenir,Conseil scolaire catholique MonAvenir,MonAvenir,monavenir-trustee-wards-2014,4,,toronto_council_44_wards,24;25;26;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,1,,toronto_council_25_wards,1,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,2,,toronto_council_25_wards,2,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,3,,toronto_council_25_wards,3,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,4,,toronto_council_25_wards,7,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,5,,toronto_council_25_wards,6,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,6,,toronto_council_25_wards,5,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,7,,toronto_council_25_wards,4,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,8,,toronto_council_25_wards,8;12,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,9,,toronto_council_25_wards,9;10,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,10,,toronto_council_25_wards,11;13,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,11,,toronto_council_25_wards,15,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,12,,toronto_council_25_wards,18,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,13,,toronto_council_25_wards,17,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,14,,toronto_council_25_wards,16,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,15,,toronto_council_25_wards,14,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,16,,toronto_council_25_wards,19,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,17,,toronto_council_25_wards,21,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,18,,toronto_council_25_wards,20,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,19,,toronto_council_25_wards,24,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,20,,toronto_council_25_wards,22,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,21,,toronto_council_25_wards,23,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2018,22,,toronto_council_25_wards,25,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2018,1,,toronto_council_25_wards,1,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2018,2,,toronto_council_25_wards,2,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2018,3,,toronto_council_25_wards,7,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2018,4,,toronto_council_25_wards,3;4,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2018,5,,toronto_council_25_wards,6;8;18,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2018,6,,toronto_council_25_wards,9,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2018,7,,toronto_council_25_wards,21;22,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2018,8,,toronto_council_25_wards,23;25,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2018,9,,toronto_council_25_wards,10;11;12;13,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2018,10,,toronto_council_25_wards,5,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2018,11,,toronto_council_25_wards,14;15;16;17;19,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2018,12,,toronto_council_25_wards,20;24,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
viamonde,5,conseil_scolaire_viamonde,Conseil scolaire Viamonde,Viamonde,viamonde-trustee-wards-2018,2,Est,toronto_council_25_wards,6;15;16;17;18;20;21;22;23;24;25,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
viamonde,5,conseil_scolaire_viamonde,Conseil scolaire Viamonde,Viamonde,viamonde-trustee-wards-2018,3,Centre,toronto_council_25_wards,10;11;12;13;14;19,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
viamonde,5,conseil_scolaire_viamonde,Conseil scolaire Viamonde,Viamonde,viamonde-trustee-wards-2018,4,Ouest,toronto_council_25_wards,1;2;3;4;5;7;8;9,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
monavenir,6,conseil_scolaire_catholique_monavenir,Conseil scolaire catholique MonAvenir,MonAvenir,monavenir-trustee-wards-2018,3,Toronto Ouest,toronto_council_25_wards,1;2;3;4;5;6;7;8;9;10;11;12;13;18,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
monavenir,6,conseil_scolaire_catholique_monavenir,Conseil scolaire catholique MonAvenir,MonAvenir,monavenir-trustee-wards-2018,4,Toronto Est,toronto_council_25_wards,14;15;16;17;19;20;21;22;23;24;25,City of Toronto,https://www.toronto.ca/wp-content/uploads/2020/05/991f-Grade-10-Teacher-Guide-2020.pdf,2020-05-01
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,1,,toronto_council_25_wards,1,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,2,,toronto_council_25_wards,2,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,3,,toronto_council_25_wards,3,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,4,,toronto_council_25_wards,7,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,5,,toronto_council_25_wards,6,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,6,,toronto_council_25_wards,5,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,7,,toronto_council_25_wards,4,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,8,,toronto_council_25_wards,8;12,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,9,,toronto_council_25_wards,9;10,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,10,,toronto_council_25_wards,11;13,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,11,,toronto_council_25_wards,15,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,12,,toronto_council_25_wards,18,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,13,,toronto_council_25_wards,17,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,14,,toronto_council_25_wards,16,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,15,,toronto_council_25_wards,14,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,16,,toronto_council_25_wards,19,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,17,,toronto_council_25_wards,21,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,18,,toronto_council_25_wards,20,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,19,,toronto_council_25_wards,24,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,20,,toronto_council_25_wards,22,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,21,,toronto_council_25_wards,23,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2022,22,,toronto_council_25_wards,25,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2022,1,,toronto_council_25_wards,1,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2022,2,,toronto_council_25_wards,2,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2022,3,,toronto_council_25_wards,7,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2022,4,,toronto_council_25_wards,3;4,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2022,5,,toronto_council_25_wards,6;8;18,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2022,6,,toronto_council_25_wards,9,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2022,7,,toronto_council_25_wards,21;22,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2022,8,,toronto_council_25_wards,23;25,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2022,9,,toronto_council_25_wards,10;11;12;13,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2022,10,,toronto_council_25_wards,5,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2022,11,,toronto_council_25_wards,14;15;16;17;19,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2022,12,,toronto_council_25_wards,20;24,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
viamonde,5,conseil_scolaire_viamonde,Conseil scolaire Viamonde,Viamonde,viamonde-trustee-wards-2022,2,Est,toronto_council_25_wards,6;15;16;17;18;20;21;22;23;24;25,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
viamonde,5,conseil_scolaire_viamonde,Conseil scolaire Viamonde,Viamonde,viamonde-trustee-wards-2022,3,Centre,toronto_council_25_wards,10;11;12;13;14;19,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
viamonde,5,conseil_scolaire_viamonde,Conseil scolaire Viamonde,Viamonde,viamonde-trustee-wards-2022,4,Ouest,toronto_council_25_wards,1;2;3;4;5;7;8;9,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
monavenir,6,conseil_scolaire_catholique_monavenir,Conseil scolaire catholique MonAvenir,MonAvenir,monavenir-trustee-wards-2022,3,Toronto Ouest,toronto_council_25_wards,1;2;3;4;5;6;7;8;9;10;11;12;13;18,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
monavenir,6,conseil_scolaire_catholique_monavenir,Conseil scolaire catholique MonAvenir,MonAvenir,monavenir-trustee-wards-2022,4,Toronto Est,toronto_council_25_wards,14;15;16;17;19;20;21;22;23;24;25,City of Toronto,https://www.toronto.ca/wp-content/uploads/2022/04/8ef1-2022-School-Board-Ward-Reference-Chart.pdf,2022-04-05
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2026,1,,toronto_council_25_wards,1;7,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2026,2,,toronto_council_25_wards,2;3,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2026,3,,toronto_council_25_wards,4;9,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2026,4,,toronto_council_25_wards,6;18,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2026,5,,toronto_council_25_wards,10;14,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2026,6,,toronto_council_25_wards,5;8,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2026,7,,toronto_council_25_wards,11;12;13,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2026,8,,toronto_council_25_wards,15;16,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2026,9,,toronto_council_25_wards,17;22,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2026,10,,toronto_council_25_wards,19;20,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2026,11,,toronto_council_25_wards,21;23,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2026,12,,toronto_council_25_wards,24;25,City of Toronto,https://www.toronto.ca/wp-content/uploads/2026/04/9600-2026-School-board-ward-reference-chart.pdf,2026-04-23
